FL_DATE,OP_UNIQUE_CARRIER,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEP_TIME,DEP_DELAY,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED
2/8/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,1444,1,1645,1645,0,0
2/8/18,AA,SJU,"San Juan, PR",PR,ORD,"Chicago, IL",IL,,,1925,,,1
2/8/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,658,-7,1039,1037,-2,0
2/8/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,1817,-13,2030,1957,-33,0
2/8/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,722,-8,929,916,-13,0
2/8/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,2120,-5,101,38,-23,0
2/8/18,AA,ORD,"Chicago, IL",IL,SJU,"San Juan, PR",PR,821,-9,1505,1517,12,0
2/8/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,1954,-1,2336,2330,-6,0
2/8/18,AA,SJU,"San Juan, PR",PR,PHL,"Philadelphia, PA",PA,848,-14,1214,1208,-6,0
2/8/18,AA,PHL,"Philadelphia, PA",PA,SJU,"San Juan, PR",PR,1744,-6,2243,2227,-16,0
2/8/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,2027,137,2150,6,136,0
2/8/18,AA,SJU,"San Juan, PR",PR,DFW,"Dallas/Fort Worth, TX",TX,938,-12,1321,1236,-45,0
2/8/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,1216,6,1544,1542,-2,0
2/8/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,1632,-3,1839,1821,-18,0
2/8/18,DL,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,1349,-17,1714,1632,-42,0
2/8/18,DL,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,1739,-11,2059,2041,-18,0
2/8/18,DL,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,758,-7,1305,1235,-30,0
2/8/18,DL,SJU,"San Juan, PR",PR,ATL,"Atlanta, GA",GA,1549,34,1825,1831,6,0
2/8/18,DL,ATL,"Atlanta, GA",GA,SJU,"San Juan, PR",PR,1825,-1,2255,2250,-5,0
2/8/18,DL,ATL,"Atlanta, GA",GA,SJU,"San Juan, PR",PR,949,6,1415,1417,2,0
2/8/18,DL,SJU,"San Juan, PR",PR,ATL,"Atlanta, GA",GA,755,-5,1054,1038,-16,0
2/8/18,DL,SJU,"San Juan, PR",PR,ATL,"Atlanta, GA",GA,1652,-7,2004,1938,-26,0
2/8/18,DL,ATL,"Atlanta, GA",GA,SJU,"San Juan, PR",PR,1135,-2,1604,1549,-15,0
2/8/18,DL,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,1137,-13,1644,1629,-15,0
2/9/18,G4,SFB,"Sanford, FL",FL,SJU,"San Juan, PR",PR,807,7,1142,1213,31,0
2/9/18,G4,SJU,"San Juan, PR",PR,SFB,"Sanford, FL",FL,1341,74,1409,1607,118,0
2/9/18,NK,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1506,-6,1725,1713,-12,0
2/9/18,WN,BWI,"Baltimore, MD",MD,SJU,"San Juan, PR",PR,829,-1,1335,1332,-3,0
2/9/18,WN,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1840,5,2205,2206,1,0
2/9/18,WN,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,754,19,1105,1122,17,0
2/9/18,WN,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1155,0,1525,1532,7,0
2/9/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,1019,-6,1358,1347,-11,0
2/9/18,AA,SJU,"San Juan, PR",PR,DFW,"Dallas/Fort Worth, TX",TX,1425,1,1800,1746,-14,0
2/9/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,1447,4,1645,1641,-4,0
2/9/18,AA,SJU,"San Juan, PR",PR,ORD,"Chicago, IL",IL,1533,-17,1925,1902,-23,0
2/9/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,658,-7,1039,1037,-2,0
2/9/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,1834,4,2030,2017,-13,0
2/9/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,724,-6,929,906,-23,0
2/9/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,2122,-3,101,49,-12,0
2/9/18,AA,ORD,"Chicago, IL",IL,SJU,"San Juan, PR",PR,,,1505,,,1
2/9/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,1951,-4,2336,2318,-18,0
2/9/18,AA,SJU,"San Juan, PR",PR,PHL,"Philadelphia, PA",PA,855,-7,1214,1154,-20,0
2/9/18,AA,PHL,"Philadelphia, PA",PA,SJU,"San Juan, PR",PR,1752,2,2243,2237,-6,0
2/9/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,1810,0,2150,2148,-2,0
2/9/18,AA,SJU,"San Juan, PR",PR,DFW,"Dallas/Fort Worth, TX",TX,1017,27,1321,1336,15,0
2/9/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,1202,-8,1544,1533,-11,0
2/9/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,1629,-6,1839,1812,-27,0
2/9/18,NK,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1351,48,1644,1729,45,0
2/9/18,AA,DFW,"Dallas/Fort Worth, TX",TX,SJU,"San Juan, PR",PR,1505,0,2130,2144,14,0
2/9/18,AA,CLT,"Charlotte, NC",NC,SJU,"San Juan, PR",PR,1302,67,1627,1725,58,0
2/9/18,AA,SJU,"San Juan, PR",PR,CLT,"Charlotte, NC",NC,1810,40,2026,2104,38,0
2/9/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,843,-17,1103,1032,-31,0
2/9/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,1008,-7,1213,1206,-7,0
2/9/18,AA,DFW,"Dallas/Fort Worth, TX",TX,SJU,"San Juan, PR",PR,706,-4,1339,1340,1,0
2/9/18,DL,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,1359,-7,1714,1649,-25,0
2/9/18,DL,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,1741,-9,2059,2044,-15,0
2/9/18,DL,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,803,-2,1305,1236,-29,0
2/9/18,DL,SJU,"San Juan, PR",PR,ATL,"Atlanta, GA",GA,1509,-6,1825,1803,-22,0
2/9/18,DL,ATL,"Atlanta, GA",GA,SJU,"San Juan, PR",PR,1824,-2,2255,2250,-5,0
2/9/18,DL,ATL,"Atlanta, GA",GA,SJU,"San Juan, PR",PR,943,0,1415,1401,-14,0
2/9/18,DL,SJU,"San Juan, PR",PR,ATL,"Atlanta, GA",GA,753,-7,1054,1049,-5,0
2/9/18,DL,SJU,"San Juan, PR",PR,ATL,"Atlanta, GA",GA,1648,-11,2004,1939,-25,0
2/9/18,DL,ATL,"Atlanta, GA",GA,SJU,"San Juan, PR",PR,1135,-2,1604,1551,-13,0
2/9/18,DL,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,1142,-8,1644,1620,-24,0
2/9/18,AA,CLT,"Charlotte, NC",NC,SJU,"San Juan, PR",PR,952,-3,1443,1450,7,0
2/9/18,AA,SJU,"San Juan, PR",PR,CLT,"Charlotte, NC",NC,1548,3,1850,1831,-19,0
2/9/18,AA,PHL,"Philadelphia, PA",PA,SJU,"San Juan, PR",PR,1016,-4,1510,1517,7,0
2/9/18,AA,PHL,"Philadelphia, PA",PA,SJU,"San Juan, PR",PR,947,102,1255,1427,92,0
2/9/18,AA,SJU,"San Juan, PR",PR,PHL,"Philadelphia, PA",PA,1508,73,1703,1806,63,0
2/9/18,UA,SJU,"San Juan, PR",PR,IAD,"Washington, DC",VA,1345,-6,1646,1644,-2,0
2/9/18,UA,IAD,"Washington, DC",VA,SJU,"San Juan, PR",PR,812,-3,1300,1252,-8,0
2/9/18,UA,ORD,"Chicago, IL",IL,SJU,"San Juan, PR",PR,729,-1,1405,1412,7,0
2/9/18,UA,EWR,"Newark, NJ",NJ,SJU,"San Juan, PR",PR,823,-7,1327,1321,-6,0
2/9/18,UA,IAH,"Houston, TX",TX,SJU,"San Juan, PR",PR,956,11,1600,1617,17,0
2/9/18,UA,SJU,"San Juan, PR",PR,EWR,"Newark, NJ",NJ,1432,-3,1748,1745,-3,0
2/9/18,UA,SJU,"San Juan, PR",PR,ORD,"Chicago, IL",IL,1501,-4,1815,1858,43,0
2/9/18,UA,SJU,"San Juan, PR",PR,IAH,"Houston, TX",TX,1700,0,1955,2000,5,0
2/9/18,F9,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,2015,-2,9,2355,-14,0
2/9/18,F9,PHL,"Philadelphia, PA",PA,SJU,"San Juan, PR",PR,1954,9,107,102,-5,0
2/9/18,F9,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,245,-12,515,438,-37,0
2/9/18,F9,SJU,"San Juan, PR",PR,PHL,"Philadelphia, PA",PA,141,-18,523,458,-25,0
2/9/18,B6,BOS,"Boston, MA",MA,SJU,"San Juan, PR",PR,2317,7,406,357,-9,0
2/9/18,B6,SJU,"San Juan, PR",PR,BDL,"Hartford, CT",CT,1324,-7,1634,1620,-14,0
2/9/18,B6,BDL,"Hartford, CT",CT,SJU,"San Juan, PR",PR,556,-4,1053,1047,-6,0
2/9/18,B6,SJU,"San Juan, PR",PR,STX,"Christiansted, VI",VI,1451,-2,1534,1533,-1,0
2/9/18,B6,STX,"Christiansted, VI",VI,SJU,"San Juan, PR",PR,1608,-3,1655,1640,-15,0
2/9/18,B6,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,1015,27,1442,1450,8,0
2/9/18,B6,SJU,"San Juan, PR",PR,BOS,"Boston, MA",MA,1238,-9,1556,1529,-27,0
2/9/18,B6,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1215,7,1539,1540,1,0
2/9/18,B6,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1810,-4,2004,1939,-25,0
2/9/18,B6,MCO,"Orlando, FL",FL,BQN,"Aguadilla, PR",PR,2204,26,118,135,17,0
2/9/18,B6,BQN,"Aguadilla, PR",PR,MCO,"Orlando, FL",FL,231,-7,433,408,-25,0
2/9/18,B6,MCO,"Orlando, FL",FL,PSE,"Ponce, PR",PR,2151,6,138,138,0,0
2/9/18,B6,PSE,"Ponce, PR",PR,MCO,"Orlando, FL",FL,237,-13,455,439,-16,0
2/9/18,B6,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1344,4,1725,1722,-3,0
2/9/18,B6,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,2020,5,2223,2212,-11,0
2/9/18,B6,JFK,"New York, NY",NY,PSE,"Ponce, PR",PR,2354,-5,450,450,0,0
2/9/18,B6,PSE,"Ponce, PR",PR,JFK,"New York, NY",NY,549,-11,907,841,-26,0
2/9/18,B6,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,1323,8,1805,1804,-1,0
2/9/18,B6,BQN,"Aguadilla, PR",PR,JFK,"New York, NY",NY,551,-13,859,1138,,0
2/9/18,B6,JFK,"New York, NY",NY,BQN,"Aguadilla, PR",PR,2353,-5,444,430,-14,0
2/9/18,B6,BOS,"Boston, MA",MA,SJU,"San Juan, PR",PR,654,-6,1202,1141,-21,0
2/9/18,B6,SJU,"San Juan, PR",PR,BOS,"Boston, MA",MA,442,-19,809,748,-21,0
2/9/18,B6,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,2255,88,111,309,118,0
2/9/18,B6,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,512,-8,725,705,-20,0
2/9/18,B6,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,2041,16,2354,2,8,0
2/9/18,B6,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,852,-5,1046,1036,-10,0
2/9/18,B6,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1034,-10,1255,1242,-13,0
2/9/18,B6,STT,"Charlotte Amalie, VI",VI,SJU,"San Juan, PR",PR,935,-5,1020,1014,-6,0
2/9/18,B6,SJU,"San Juan, PR",PR,TPA,"Tampa, FL",FL,1143,-6,1359,1338,-21,0
2/9/18,B6,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,550,-10,926,912,-14,0
2/9/18,B6,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1314,-2,1504,1452,-12,0
2/9/18,B6,FLL,"Fort Lauderdale, FL",FL,BQN,"Aguadilla, PR",PR,2333,-5,303,300,-3,0
2/9/18,B6,BQN,"Aguadilla, PR",PR,FLL,"Fort Lauderdale, FL",FL,401,-12,553,533,-20,0
2/9/18,B6,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1818,42,1948,2023,35,0
2/9/18,B6,TPA,"Tampa, FL",FL,SJU,"San Juan, PR",PR,1430,-10,1827,1829,2,0
2/9/18,B6,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,752,-8,1251,1231,-20,0
2/9/18,B6,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,1342,-9,1658,1636,-22,0
2/9/18,B6,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,634,-6,1025,1001,-24,0
2/9/18,B6,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,2121,0,2327,2314,-13,0
2/9/18,B6,SJU,"San Juan, PR",PR,STT,"Charlotte Amalie, VI",VI,821,-9,905,850,-15,0
2/9/18,B6,EWR,"Newark, NJ",NJ,SJU,"San Juan, PR",PR,703,-6,1202,1139,-23,0
2/9/18,B6,SJU,"San Juan, PR",PR,EWR,"Newark, NJ",NJ,1254,2,1606,1557,-9,0
2/9/18,B6,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,1531,-11,1849,1818,-31,0
2/9/18,B6,DCA,"Washington, DC",VA,SJU,"San Juan, PR",PR,755,-5,1246,1217,-29,0
2/9/18,B6,SJU,"San Juan, PR",PR,DCA,"Washington, DC",VA,1901,-4,2159,2157,-2,0
2/9/18,B6,EWR,"Newark, NJ",NJ,SJU,"San Juan, PR",PR,2252,-2,339,324,-15,0
2/9/18,B6,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,557,-3,1044,1030,-14,0
2/9/18,B6,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,1138,-6,1446,1420,-26,0
2/9/18,B6,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1102,-8,1300,1244,-16,0
2/9/18,B6,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,2,3,443,446,3,0
2/9/18,B6,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,654,-6,1002,948,-14,0
2/9/18,B6,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,2044,-15,2357,2320,-37,0
2/9/18,B6,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1701,10,2036,2036,0,0
2/9/18,B6,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,842,-7,1217,1202,-15,0
2/9/18,B6,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,2057,-17,2300,2229,-31,0
2/9/18,B6,SJU,"San Juan, PR",PR,EWR,"Newark, NJ",NJ,511,22,801,823,22,0
2/9/18,B6,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,854,9,1231,1225,-6,0
2/9/18,B6,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1545,-10,1924,1906,-18,0
2/9/18,NK,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1814,30,1935,2003,28,0
2/9/18,NK,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1039,-1,1412,1410,-2,0
2/9/18,WN,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1614,14,1945,1946,1,0
2/9/18,WN,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,2009,24,2330,2347,17,0
2/9/18,WN,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1005,5,1340,1347,7,0
2/9/18,WN,SJU,"San Juan, PR",PR,BWI,"Baltimore, MD",MD,1158,8,1510,1505,-5,0
2/9/18,WN,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1438,8,1630,1620,-10,0
2/9/18,WN,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,715,0,915,857,-18,0
2/9/18,WN,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1911,11,2055,2058,3,0
2/9/18,WN,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,2024,-1,2240,2220,-20,0
2/9/18,WN,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1624,-1,1840,1837,-3,0
2/9/18,WN,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,626,-4,850,828,-22,0
2/9/18,WN,SJU,"San Juan, PR",PR,TPA,"Tampa, FL",FL,1430,0,1655,1633,-22,0
2/9/18,WN,TPA,"Tampa, FL",FL,SJU,"San Juan, PR",PR,1441,16,1810,1831,21,0
2/9/18,AA,SJU,"San Juan, PR",PR,PHL,"Philadelphia, PA",PA,1612,2,1920,1924,4,0
2/9/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,1421,16,1738,1744,6,0
2/9/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,1120,-10,1328,1304,-24,0
2/10/18,B6,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,157,298,2357,447,290,0
2/10/18,B6,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1710,19,2036,2049,13,0
2/10/18,B6,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,902,13,1217,1237,20,0
2/10/18,B6,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,2124,10,2300,2317,17,0
2/10/18,B6,SJU,"San Juan, PR",PR,EWR,"Newark, NJ",NJ,442,-7,801,744,-17,0
2/10/18,B6,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,844,-1,1231,1220,-11,0
2/10/18,B6,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1713,78,1924,2033,69,0
2/10/18,B6,BOS,"Boston, MA",MA,SJU,"San Juan, PR",PR,2252,-3,351,337,-14,0
2/10/18,B6,SJU,"San Juan, PR",PR,BDL,"Hartford, CT",CT,1411,40,1634,1704,30,0
2/10/18,B6,BDL,"Hartford, CT",CT,SJU,"San Juan, PR",PR,555,-5,1053,1040,-13,0
2/10/18,B6,SJU,"San Juan, PR",PR,STX,"Christiansted, VI",VI,1850,237,1534,1922,228,0
2/10/18,B6,STX,"Christiansted, VI",VI,SJU,"San Juan, PR",PR,2013,242,1655,2050,235,0
2/10/18,B6,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,940,-8,1442,1437,-5,0
2/10/18,B6,SJU,"San Juan, PR",PR,BOS,"Boston, MA",MA,1313,26,1556,1626,30,0
2/10/18,B6,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1217,9,1539,1541,2,0
2/10/18,B6,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1918,64,2004,2051,47,0
2/10/18,B6,MCO,"Orlando, FL",FL,BQN,"Aguadilla, PR",PR,2143,5,118,118,0,0
2/10/18,B6,BQN,"Aguadilla, PR",PR,MCO,"Orlando, FL",FL,256,18,433,441,8,0
2/10/18,B6,MCO,"Orlando, FL",FL,PSE,"Ponce, PR",PR,2143,-2,138,125,-13,0
2/10/18,B6,PSE,"Ponce, PR",PR,MCO,"Orlando, FL",FL,242,-8,455,431,-24,0
2/10/18,B6,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,1350,10,1725,1724,-1,0
2/10/18,B6,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,2118,63,2223,2324,61,0
2/10/18,B6,JFK,"New York, NY",NY,PSE,"Ponce, PR",PR,3,4,450,448,-2,0
2/10/18,B6,PSE,"Ponce, PR",PR,JFK,"New York, NY",NY,552,-8,907,843,-24,0
2/10/18,B6,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,1314,-1,1805,1746,-19,0
2/10/18,B6,BQN,"Aguadilla, PR",PR,JFK,"New York, NY",NY,558,-6,859,838,-21,0
2/10/18,B6,JFK,"New York, NY",NY,BQN,"Aguadilla, PR",PR,2358,0,444,425,-19,0
2/10/18,B6,BOS,"Boston, MA",MA,SJU,"San Juan, PR",PR,710,10,1202,1200,-2,0
2/10/18,B6,SJU,"San Juan, PR",PR,BOS,"Boston, MA",MA,500,-16,824,800,-24,0
2/10/18,B6,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,2141,14,111,116,5,0
2/10/18,B6,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,513,-7,725,728,3,0
2/10/18,B6,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,2029,4,2354,2352,-2,0
2/10/18,B6,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,852,-5,1046,1049,3,0
2/10/18,B6,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1035,-9,1255,1245,-10,0
2/10/18,B6,STT,"Charlotte Amalie, VI",VI,SJU,"San Juan, PR",PR,,,1020,,,1
2/10/18,B6,SJU,"San Juan, PR",PR,TPA,"Tampa, FL",FL,1144,-5,1359,1340,-19,0
2/10/18,B6,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,554,-6,926,922,-4,0
2/10/18,B6,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1313,-3,1504,1444,-20,0
2/10/18,B6,FLL,"Fort Lauderdale, FL",FL,BQN,"Aguadilla, PR",PR,10,32,303,332,29,0
2/10/18,B6,BQN,"Aguadilla, PR",PR,FLL,"Fort Lauderdale, FL",FL,403,-10,553,540,-13,0
2/10/18,B6,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,1909,93,1948,2106,78,0
2/10/18,B6,TPA,"Tampa, FL",FL,SJU,"San Juan, PR",PR,1439,-1,1827,1823,-4,0
2/10/18,B6,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,1042,162,1251,1522,151,0
2/10/18,B6,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,1611,140,1658,1914,136,0
2/10/18,B6,MCO,"Orlando, FL",FL,SJU,"San Juan, PR",PR,630,-10,1025,1008,-17,0
2/10/18,B6,SJU,"San Juan, PR",PR,MCO,"Orlando, FL",FL,2126,5,2327,2332,5,0
2/10/18,B6,SJU,"San Juan, PR",PR,STT,"Charlotte Amalie, VI",VI,923,53,905,,,1
2/10/18,B6,EWR,"Newark, NJ",NJ,SJU,"San Juan, PR",PR,706,-3,1202,1152,-10,0
2/10/18,B6,SJU,"San Juan, PR",PR,EWR,"Newark, NJ",NJ,1319,27,1606,1622,16,0
2/10/18,B6,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,1534,-8,1849,1831,-18,0
2/10/18,B6,DCA,"Washington, DC",VA,SJU,"San Juan, PR",PR,828,28,1246,1303,17,0
2/10/18,B6,SJU,"San Juan, PR",PR,DCA,"Washington, DC",VA,1856,-9,2159,2139,-20,0
2/10/18,B6,EWR,"Newark, NJ",NJ,SJU,"San Juan, PR",PR,2321,27,339,356,17,0
2/10/18,B6,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,600,0,1044,1052,8,0
2/10/18,B6,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,1143,-1,1446,1435,-11,0
2/10/18,B6,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,1458,228,1300,1633,213,0
2/10/18,B6,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,2353,-6,443,425,-18,0
2/10/18,B6,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,643,-17,1002,941,-21,0
2/10/18,NK,SJU,"San Juan, PR",PR,FLL,"Fort Lauderdale, FL",FL,2004,140,1935,2135,120,0
2/10/18,NK,FLL,"Fort Lauderdale, FL",FL,SJU,"San Juan, PR",PR,1040,0,1412,1411,-1,0
2/10/18,WN,BWI,"Baltimore, MD",MD,SJU,"San Juan, PR",PR,847,2,1350,1342,-8,0
2/10/18,WN,BWI,"Baltimore, MD",MD,SJU,"San Juan, PR",PR,1047,17,1530,1546,16,0
2/10/18,WN,BWI,"Baltimore, MD",MD,SJU,"San Juan, PR",PR,1515,0,2015,2007,-8,0
2/10/18,AA,SJU,"San Juan, PR",PR,PHL,"Philadelphia, PA",PA,1554,-16,1920,1914,-6,0
2/10/18,AA,SJU,"San Juan, PR",PR,CLT,"Charlotte, NC",NC,1822,-8,2130,2117,-13,0
2/10/18,AA,MIA,"Miami, FL",FL,SJU,"San Juan, PR",PR,1401,-4,1738,1722,-16,0
2/10/18,AA,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,1119,-11,1328,1300,-28,0
2/10/18,AA,CLT,"Charlotte, NC",NC,SJU,"San Juan, PR",PR,1312,8,1739,1742,3,0
2/10/18,AA,SJU,"San Juan, PR",PR,CLT,"Charlotte, NC",NC,1331,-5,1640,1608,-32,0
2/10/18,AA,CLT,"Charlotte, NC",NC,SJU,"San Juan, PR",PR,950,-5,1443,1418,-25,0
2/10/18,AA,SJU,"San Juan, PR",PR,CLT,"Charlotte, NC",NC,1529,-16,1850,1809,-41,0
2/10/18,AA,CLT,"Charlotte, NC",NC,SJU,"San Juan, PR",PR,803,-2,1246,1243,-3,0
2/10/18,AA,CLT,"Charlotte, NC",NC,SJU,"San Juan, PR",PR,2026,97,2326,53,87,0
2/10/18,AA,PHL,"Philadelphia, PA",PA,SJU,"San Juan, PR",PR,1014,-6,1510,1506,-4,0
2/10/18,AA,PHL,"Philadelphia, PA",PA,SJU,"San Juan, PR",PR,800,-5,1255,1237,-18,0
2/10/18,AA,SJU,"San Juan, PR",PR,PHL,"Philadelphia, PA",PA,1344,-11,1703,1632,-31,0
2/10/18,UA,SJU,"San Juan, PR",PR,IAD,"Washington, DC",VA,1355,4,1646,1642,-4,0
2/10/18,UA,IAD,"Washington, DC",VA,SJU,"San Juan, PR",PR,812,-3,1300,1300,0,0
2/10/18,UA,ORD,"Chicago, IL",IL,SJU,"San Juan, PR",PR,1042,192,1405,1709,184,0
2/10/18,UA,EWR,"Newark, NJ",NJ,SJU,"San Juan, PR",PR,2003,-3,56,53,-3,0
2/10/18,UA,EWR,"Newark, NJ",NJ,SJU,"San Juan, PR",PR,828,-2,1327,1315,-12,0
2/10/18,UA,IAH,"Houston, TX",TX,SJU,"San Juan, PR",PR,945,0,1600,1601,1,0
2/10/18,UA,SJU,"San Juan, PR",PR,EWR,"Newark, NJ",NJ,1428,-7,1748,1748,0,0
2/10/18,UA,BQN,"Aguadilla, PR",PR,EWR,"Newark, NJ",NJ,1301,-14,1610,1611,1,0
2/10/18,UA,EWR,"Newark, NJ",NJ,BQN,"Aguadilla, PR",PR,719,-6,1210,1153,-17,0
2/10/18,UA,SJU,"San Juan, PR",PR,ORD,"Chicago, IL",IL,1751,166,1815,2040,145,0
